RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,subsidies_package,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,IncomeDistribution,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
297,74,27,1000,80,harvey,watts_strogatz,1,424,0.0,54490730.06078104,11459501,10703434,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,28,1000,80,harvey,watts_strogatz,1,430,0.0,53901554.898600064,11842601,11067379,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,29,1000,80,harvey,watts_strogatz,1,441,0.0,52811403.50948972,12605801,11792419,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,30,1000,80,harvey,watts_strogatz,1,444,0.0,52575312.75088355,12790601,11967979,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,31,1000,80,harvey,watts_strogatz,1,454,0.0,51157657.90241166,13669901,12803314,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,32,1000,80,harvey,watts_strogatz,1,465,0.0,50088294.33831947,14391401,13488739,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,33,1000,80,harvey,watts_strogatz,1,468,0.0,49769177.00589288,14591801,13679119,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,34,1000,80,harvey,watts_strogatz,1,473,0.0,49223660.6162529,14983001,14050759,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,35,1000,80,harvey,watts_strogatz,1,480,0.0,48495239.418033116,15466301,14509894,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,36,1000,80,harvey,watts_strogatz,1,483,0.0,48219515.976521485,15620501,14656384,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,37,1000,80,harvey,watts_strogatz,1,485,0.0,48029666.17360819,15737801,14767819,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,38,1000,80,harvey,watts_strogatz,1,488,0.0,47639706.115312256,15946901,14966464,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,39,1000,80,harvey,watts_strogatz,1,494,0.0,47275776.91775854,16231301,15236644,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,40,1000,80,harvey,watts_strogatz,1,502,0.0,46476900.424722016,16785401,15763039,Base,0.0,0.0,0.0,0.0,0.0,0.0
297,74,41,1000,80,harvey,watts_strogatz,1,504,43675097.54266017,46301500.026660934,16911101,15882454,Base,31238.711321066578,38156.790541506074,116561.53900105057,6.199373816458239,1.3089075003434616,1.292194551655861
298,74,0,1000,80,harvey,watts_strogatz,2,0,0.0,76946419.54679458,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,1,1000,80,harvey,watts_strogatz,2,169,0.0,74057212.97269711,143706,57164,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,2,1000,80,harvey,watts_strogatz,2,245,0.0,71784378.81160338,356888,125352,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,3,1000,80,harvey,watts_strogatz,2,276,0.0,67951362.76342644,694661,146214,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,4,1000,80,harvey,watts_strogatz,2,289,0.0,66889216.50401869,842691,159514,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,5,1000,80,harvey,watts_strogatz,2,296,0.0,66763350.15825989,861980,170960,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,6,1000,80,harvey,watts_strogatz,2,297,0.0,66761303.35201265,863540,172520,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,7,1000,80,harvey,watts_strogatz,2,297,0.0,66761303.35201265,863540,172520,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,8,1000,80,harvey,watts_strogatz,2,297,0.0,66761303.35201265,863540,172520,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,9,1000,80,harvey,watts_strogatz,2,297,0.0,66761303.35201265,863540,172520,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,10,1000,80,harvey,watts_strogatz,2,298,0.0,66717213.70556125,892940,200450,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,11,1000,80,harvey,watts_strogatz,2,299,0.0,66645484.57296671,932540,238070,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,12,1000,80,harvey,watts_strogatz,2,303,0.0,66316233.73284638,1121540,417620,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,13,1000,80,harvey,watts_strogatz,2,309,0.0,66003712.23522667,1337540,647390,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,14,1000,80,harvey,watts_strogatz,2,314,0.0,65666832.87118647,1561190,870095,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,15,1000,80,harvey,watts_strogatz,2,317,0.0,65414573.81004352,1704590,1006325,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,16,1000,80,harvey,watts_strogatz,2,326,0.0,64867936.272005476,2078090,1403270,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,17,1000,80,harvey,watts_strogatz,2,336,0.0,64072840.48676697,2594690,1894040,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,18,1000,80,harvey,watts_strogatz,2,345,0.0,63288926.57189827,3120290,2393360,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,19,1000,80,harvey,watts_strogatz,2,352,0.0,62724207.00565359,3510290,2763860,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,20,1000,80,harvey,watts_strogatz,2,362,0.0,61943204.28502133,4006040,3265535,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,21,1000,80,harvey,watts_strogatz,2,372,0.0,61143836.507002436,4503890,3786755,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,22,1000,80,harvey,watts_strogatz,2,381,0.0,60373838.074685946,5052890,4308305,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,23,1000,80,harvey,watts_strogatz,2,390,0.0,59452492.726636864,5638790,4890650,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,24,1000,80,harvey,watts_strogatz,2,396,0.0,59004446.760330744,5923340,5206895,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,25,1000,80,harvey,watts_strogatz,2,402,0.0,58541604.25130939,6265490,5556215,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,26,1000,80,harvey,watts_strogatz,2,408,0.0,57985909.78824886,6577490,5902340,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,27,1000,80,harvey,watts_strogatz,2,411,0.0,57642920.55168068,6792290,6106400,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,28,1000,80,harvey,watts_strogatz,2,416,0.0,57197417.641587965,7019690,6390290,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,29,1000,80,harvey,watts_strogatz,2,424,0.0,56467657.439180814,7532390,6776735,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,30,1000,80,harvey,watts_strogatz,2,433,0.0,55778465.35976392,7869740,7251365,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,31,1000,80,harvey,watts_strogatz,2,437,0.0,55451163.83113992,8090990,7479980,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,32,1000,80,harvey,watts_strogatz,2,446,0.0,54529012.415006876,8648990,8085545,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,33,1000,80,harvey,watts_strogatz,2,452,0.0,54139514.986914515,8895890,8393810,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,34,1000,80,harvey,watts_strogatz,2,456,0.0,53883386.134930976,9010040,8603165,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,35,1000,80,harvey,watts_strogatz,2,463,0.0,53511915.49118055,9180590,8937470,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,36,1000,80,harvey,watts_strogatz,2,470,0.0,53013224.78828965,9499790,9325535,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,37,1000,80,harvey,watts_strogatz,2,474,0.0,52733044.90234134,9678740,9548480,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,38,1000,80,harvey,watts_strogatz,2,480,0.0,52044304.10967449,10094840,9997010,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,39,1000,80,harvey,watts_strogatz,2,488,0.0,51347014.37862942,10515440,10463270,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,40,1000,80,harvey,watts_strogatz,2,490,0.0,51181102.62762921,10604090,10572935,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,41,1000,80,harvey,watts_strogatz,2,495,0.0,50873304.56719841,10778990,10825670,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,42,1000,80,harvey,watts_strogatz,2,497,0.0,50697530.59152267,10905590,10945940,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,43,1000,80,harvey,watts_strogatz,2,500,0.0,50447080.43138062,11025290,11126345,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,44,1000,80,harvey,watts_strogatz,2,502,0.0,50304797.91508285,11104490,11233175,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,45,1000,80,harvey,watts_strogatz,2,505,0.0,50045379.956057966,11259740,11408450,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,46,1000,80,harvey,watts_strogatz,2,507,0.0,49946510.52082078,11291690,11501105,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,47,1000,80,harvey,watts_strogatz,2,511,0.0,49760152.160250396,11379890,11667965,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,48,1000,80,harvey,watts_strogatz,2,517,0.0,49214119.63394244,11654390,12048080,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,49,1000,80,harvey,watts_strogatz,2,518,0.0,49183301.48769611,11665490,12080270,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,50,1000,80,harvey,watts_strogatz,2,525,0.0,48545698.89166573,12009740,12532205,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,51,1000,80,harvey,watts_strogatz,2,528,0.0,48340263.99005622,12127640,12712655,Base,0.0,0.0,0.0,0.0,0.0,0.0
298,74,52,1000,80,harvey,watts_strogatz,2,530,45550036.785504304,48102619.8913724,12236990,12855440,Base,25041.9457905747,38568.59465114014,136878.3508694633,5.159454648053077,1.3242376290860138,1.554967800415659
299,74,0,1000,80,harvey,watts_strogatz,3,0,0.0,71638625.73298025,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,1,1000,80,harvey,watts_strogatz,3,138,0.0,69157214.59555744,158616,41659,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,2,1000,80,harvey,watts_strogatz,3,244,0.0,65259226.83510267,546618,149127,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,3,1000,80,harvey,watts_strogatz,3,322,0.0,60076685.99359049,978835,158120,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,4,1000,80,harvey,watts_strogatz,3,376,0.0,55846241.60608076,1337760,191825,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,5,1000,80,harvey,watts_strogatz,3,404,0.0,54079066.162635244,1519115,230555,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,6,1000,80,harvey,watts_strogatz,3,420,0.0,53152092.174501106,1592655,230555,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,7,1000,80,harvey,watts_strogatz,3,435,0.0,52520071.646444865,1667010,311330,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,8,1000,80,harvey,watts_strogatz,3,451,0.0,51538164.771351576,1779010,437045,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,9,1000,80,harvey,watts_strogatz,3,463,0.0,50710307.08148932,1974070,847520,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,10,1000,80,harvey,watts_strogatz,3,471,0.0,50356215.986225314,2116510,1035320,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,11,1000,80,harvey,watts_strogatz,3,480,0.0,49956899.26130812,2259340,1252340,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,12,1000,80,harvey,watts_strogatz,3,487,0.0,49472991.478848144,2461210,1598345,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,13,1000,80,harvey,watts_strogatz,3,488,0.0,49448238.91579204,2464750,1598345,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,14,1000,80,harvey,watts_strogatz,3,495,0.0,49084914.832912795,2566120,1742615,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,15,1000,80,harvey,watts_strogatz,3,501,0.0,48711801.617935255,2675530,1970195,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,16,1000,80,harvey,watts_strogatz,3,507,0.0,48361504.44274471,2797540,2116505,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,17,1000,80,harvey,watts_strogatz,3,512,0.0,47977488.86840911,2944285,2308760,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,18,1000,80,harvey,watts_strogatz,3,516,0.0,47521829.04391216,3146335,2740475,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,19,1000,80,harvey,watts_strogatz,3,522,0.0,47110154.12370305,3289975,2865590,Base,0.0,0.0,0.0,0.0,0.0,0.0
299,74,20,1000,80,harvey,watts_strogatz,3,523,44508073.16858394,47059406.699573815,3332275,2988260,Base,23705.27799759668,42535.126773946344,130806.23023826361,4.715377189068967,1.4306476742395442,1.4930428457577987
300,75,0,1000,80,harvey,watts_strogatz,0,0,0.0,79244780.58260489,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
300,75,1,1000,80,harvey,watts_strogatz,0,160,0.0,76368735.42558694,197470,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
300,75,2,1000,80,harvey,watts_strogatz,0,321,0.0,70243689.57098739,859930,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
300,75,3,1000,80,harvey,watts_strogatz,0,418,60269066.12693703,64058463.68397382,1495820,0,Base,33830.211408185416,55572.71756100879,144677.87435622636,6.4741869974995945,1.889553100033678,1.6392507895733024
301,75,0,1000,80,harvey,watts_strogatz,1,0,0.0,77631503.47429827,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,1,1000,80,harvey,watts_strogatz,1,178,0.0,73851636.28571741,182591,108944,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,2,1000,80,harvey,watts_strogatz,1,255,0.0,71800945.26057144,357326,201604,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,3,1000,80,harvey,watts_strogatz,1,281,0.0,71293753.11648303,442364,244756,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,4,1000,80,harvey,watts_strogatz,1,292,0.0,70971417.66102682,475666,261574,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,5,1000,80,harvey,watts_strogatz,1,298,0.0,70792263.93618487,493147,270358,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,6,1000,80,harvey,watts_strogatz,1,301,0.0,70748295.31950195,517247,291183,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,7,1000,80,harvey,watts_strogatz,1,306,0.0,70558041.39856507,589137,355208,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,8,1000,80,harvey,watts_strogatz,1,312,0.0,70255080.60697013,785837,539823,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,9,1000,80,harvey,watts_strogatz,1,315,0.0,69916675.28126661,1000037,743313,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,10,1000,80,harvey,watts_strogatz,1,317,0.0,69814707.58812095,1078957,817333,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,11,1000,80,harvey,watts_strogatz,1,326,0.0,69222980.95802307,1443457,1163608,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,12,1000,80,harvey,watts_strogatz,1,329,0.0,68983846.9903793,1587157,1300123,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,13,1000,80,harvey,watts_strogatz,1,332,0.0,68584141.64398925,1864057,1563178,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,14,1000,80,harvey,watts_strogatz,1,335,0.0,68358932.69143473,2031757,1722493,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,15,1000,80,harvey,watts_strogatz,1,350,0.0,66975321.672343105,2968957,2612833,Base,0.0,0.0,0.0,0.0,0.0,0.0
301,75,16,1000,80,harvey,watts_strogatz,1,361,62285708.55729002,66008651.10898673,3582457,3195658,Base,32229.742375945993,58263.004635110214,154846.802597804,6.313794230434922,1.9749400156528425,1.722729326682547
302,75,0,1000,80,harvey,watts_strogatz,2,0,0.0,75795926.21788377,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,1,1000,80,harvey,watts_strogatz,2,154,0.0,73126917.87091014,135901,59504,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,2,1000,80,harvey,watts_strogatz,2,206,0.0,70983903.46281052,325924,90871,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,3,1000,80,harvey,watts_strogatz,2,238,0.0,69171280.13955949,536869,115971,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,4,1000,80,harvey,watts_strogatz,2,262,0.0,66667608.488152936,795915,131065,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,5,1000,80,harvey,watts_strogatz,2,264,0.0,66575411.62378569,796737,131853,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,6,1000,80,harvey,watts_strogatz,2,273,0.0,65873755.83138432,884778,139797,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,7,1000,80,harvey,watts_strogatz,2,273,0.0,65873755.83138432,884778,139797,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,8,1000,80,harvey,watts_strogatz,2,274,0.0,65821251.273155175,924678,177702,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,9,1000,80,harvey,watts_strogatz,2,276,0.0,65700679.974394925,997878,247242,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,10,1000,80,harvey,watts_strogatz,2,277,0.0,65648074.01697787,1035678,283152,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,11,1000,80,harvey,watts_strogatz,2,281,0.0,65467638.24972881,1159278,400572,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,12,1000,80,harvey,watts_strogatz,2,286,0.0,65187987.5473939,1361478,592662,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,13,1000,80,harvey,watts_strogatz,2,294,0.0,64794524.39074852,1627728,869292,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,14,1000,80,harvey,watts_strogatz,2,300,0.0,64409377.35163171,1889928,1131837,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,15,1000,80,harvey,watts_strogatz,2,306,0.0,64112667.28907817,2075478,1333557,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,16,1000,80,harvey,watts_strogatz,2,315,0.0,63608104.23355645,2383368,1659207,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,17,1000,80,harvey,watts_strogatz,2,324,0.0,62915648.550094455,2812368,2108877,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,18,1000,80,harvey,watts_strogatz,2,333,0.0,62347484.73416522,3121368,2503632,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,19,1000,80,harvey,watts_strogatz,2,339,0.0,61953056.232256405,3397368,2786307,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,20,1000,80,harvey,watts_strogatz,2,349,0.0,61217016.29027953,3895968,3283377,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,21,1000,80,harvey,watts_strogatz,2,364,0.0,60003567.9139724,4691118,4092297,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,22,1000,80,harvey,watts_strogatz,2,372,0.0,59344586.8181519,5082318,4489677,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,23,1000,80,harvey,watts_strogatz,2,385,0.0,58378308.33401003,5695818,5179557,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,24,1000,80,harvey,watts_strogatz,2,395,0.0,57497798.836260766,6310068,5794977,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,25,1000,80,harvey,watts_strogatz,2,402,0.0,56919471.85657899,6691668,6177972,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,26,1000,80,harvey,watts_strogatz,2,409,0.0,56473778.8427611,6972468,6540672,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,27,1000,80,harvey,watts_strogatz,2,420,0.0,55636055.779923886,7467468,7097502,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,28,1000,80,harvey,watts_strogatz,2,426,0.0,55220051.141315676,7745268,7408212,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,29,1000,80,harvey,watts_strogatz,2,433,0.0,54706842.85100533,8064168,7757967,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,30,1000,80,harvey,watts_strogatz,2,445,0.0,53683664.37560371,8723268,8437347,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,31,1000,80,harvey,watts_strogatz,2,451,0.0,53182214.128998496,9051918,8779692,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,32,1000,80,harvey,watts_strogatz,2,461,0.0,52382967.07075152,9641418,9400557,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,33,1000,80,harvey,watts_strogatz,2,467,0.0,51958107.590702236,9885318,9703632,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,34,1000,80,harvey,watts_strogatz,2,474,0.0,51356998.87915329,10243668,10113972,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,35,1000,80,harvey,watts_strogatz,2,485,0.0,50432458.82049351,10814268,10746132,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,36,1000,80,harvey,watts_strogatz,2,489,0.0,50154905.1425891,10964268,10947717,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,37,1000,80,harvey,watts_strogatz,2,493,0.0,49934189.26815166,11086518,11150142,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,38,1000,80,harvey,watts_strogatz,2,496,0.0,49529260.209370665,11445153,11247222,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,39,1000,80,harvey,watts_strogatz,2,504,0.0,48893314.51930073,11859903,11670192,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,40,1000,80,harvey,watts_strogatz,2,505,0.0,48836189.60895516,11874153,11711517,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,41,1000,80,harvey,watts_strogatz,2,511,0.0,48270878.47245518,12266853,12084582,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,42,1000,80,harvey,watts_strogatz,2,513,0.0,48084207.561788194,12410553,12221097,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,43,1000,80,harvey,watts_strogatz,2,517,0.0,47863142.145954326,12529653,12437202,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,44,1000,80,harvey,watts_strogatz,2,518,0.0,47797855.6232456,12547053,12487662,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,45,1000,80,harvey,watts_strogatz,2,525,0.0,47323731.15534828,12817353,12846822,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,46,1000,80,harvey,watts_strogatz,2,526,0.0,47208202.39747948,12881253,12907527,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,47,1000,80,harvey,watts_strogatz,2,529,0.0,46983331.50729065,12970503,13063977,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,48,1000,80,harvey,watts_strogatz,2,531,0.0,46907149.79471835,13001703,13154457,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,49,1000,80,harvey,watts_strogatz,2,535,0.0,46573756.429701686,13163103,13390272,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,50,1000,80,harvey,watts_strogatz,2,538,0.0,46490287.79101379,13198653,13493367,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,51,1000,80,harvey,watts_strogatz,2,539,0.0,46447143.02946231,13212903,13534692,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,52,1000,80,harvey,watts_strogatz,2,539,0.0,46447143.02946231,13212903,13534692,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,53,1000,80,harvey,watts_strogatz,2,541,0.0,46300956.10779214,13315053,13663032,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,54,1000,80,harvey,watts_strogatz,2,542,0.0,46250149.84690425,13333953,13717842,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,55,1000,80,harvey,watts_strogatz,2,542,0.0,46250149.84690425,13333953,13717842,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,56,1000,80,harvey,watts_strogatz,2,543,0.0,46119616.39775493,13413453,13793367,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,57,1000,80,harvey,watts_strogatz,2,544,0.0,46085226.12128822,13430853,13843827,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,58,1000,80,harvey,watts_strogatz,2,546,0.0,45961813.2629121,13515153,13957257,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,59,1000,80,harvey,watts_strogatz,2,553,0.0,45410789.84902122,13853703,14355807,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,60,1000,80,harvey,watts_strogatz,2,555,0.0,45261859.14711258,13940103,14458362,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,61,1000,80,harvey,watts_strogatz,2,557,0.0,45187161.370391816,13971753,14550147,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,62,1000,80,harvey,watts_strogatz,2,559,0.0,45120829.57506458,13997253,14624097,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,63,1000,80,harvey,watts_strogatz,2,560,0.0,45013482.90658564,14096553,14718432,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,64,1000,80,harvey,watts_strogatz,2,563,0.0,44741561.96832518,14283153,14895702,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,65,1000,80,harvey,watts_strogatz,2,564,0.0,44669956.7374522,14303853,14955732,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,66,1000,80,harvey,watts_strogatz,2,564,0.0,44669956.7374522,14303853,14955732,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,67,1000,80,harvey,watts_strogatz,2,565,0.0,44521533.86851154,14385153,15032967,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,68,1000,80,harvey,watts_strogatz,2,567,0.0,43966933.381244764,14880798,15094242,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,69,1000,80,harvey,watts_strogatz,2,568,0.0,43877059.83914238,14950998,15160932,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,70,1000,80,harvey,watts_strogatz,2,570,0.0,43688352.512064904,15077298,15280917,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,71,1000,80,harvey,watts_strogatz,2,570,0.0,43688352.512064904,15077298,15280917,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,72,1000,80,harvey,watts_strogatz,2,571,0.0,43593055.998572856,15142398,15342762,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,73,1000,80,harvey,watts_strogatz,2,571,0.0,43593055.998572856,15142398,15342762,Base,0.0,0.0,0.0,0.0,0.0,0.0
302,75,74,1000,80,harvey,watts_strogatz,2,571,0.0,43593055.998572856,15142398,15342762,Base,0.0,0.0,0.0,0.0,0.0,0.0
